userName;score;content;label
Noob Mazter;5;sangat simple dan bagus;positif
Lusy Ari Rmwt;5;Bisa tambahin fitur terjemahan .;positif
Rochmat Indrajaya;1;Saya pengen pake, tapi ko bug parah;negatif
fathir nurrasyid;5;Buat yng ngasih bintang 1 sabar masih dalam tahap pengembangn so far baguss;positif
Mas Iing;4;App yg biasa aja. Cm lbh simple sih.;positif
Anggi Citra lestari;1;knp saya ga bisa login?pdhl jaringan saya bagus;negatif
Miftakhul Falah;4;Kayak seperti Twitter, tapi masih dicoba apakah recommended apa engga...;positif
Azzam Nurwahid;5;Sangat bagus dan edukatif;positif
Nafian Ajah;1;dasar aplikasi caperr;negatif
Choirul Rafli;1;Ngapus treads doang malah akun instagramnya d nonaktifkan slamanya😑;negatif
Rian Buraen;5;Keren Sih Meski Belum Bisa Masuk Karena email Instagram Gak Bisa;positif
Teguh Aprilia;1;Baru download dah crack gimana bisa di mainin;negatif
yusuf Mansur;2;Kasih bintang 2 aja dlu krna blm d cbs gmna.klw gk ada bug nya ksih bntang 5;negatif
Yogtaa;5;Tambahkan fitur global search post;positif
SYAHRUMANZ;5;Saya pengguna baru di aplikasi ini dan aplikasinya sangat baik dan bagus;positif
Rifky Ramdani;5;Yg ngebug hp nya upgrade wkwk;positif
Ikram Daming;5;Wah aplikasinya sangat bagus walau gw belum coba🗿;positif
Andri Infinity;1;Boring, tidak ada bedanya dengan Facebook.;negatif
Ditho Ananda;1;semenjak menggunakan treads akun ig saya tidak bisa menerima dm sama sekali;negatif
delta pramudya;1;Eror gk bisa di scroll Pada numpuk2;negatif
Mboyys Putera96;5;𝑨𝒑𝒌 𝒏𝒚𝒂 𝒃𝒂𝒈𝒖𝒔 𝒃𝒂𝒏𝒚𝒂𝒌 𝒚𝒈 𝒃𝒊𝒌𝒊𝒏 𝒖𝒍𝒂𝒔𝒂𝒏 𝒆𝒓𝒐𝒓 𝒌𝒆𝒏𝒂𝒑𝒂 𝒚𝒂𝒂 𝒅𝒊 𝒉𝒑 𝒂𝒌𝒖 𝒃𝒂𝒊𝒌 𝒃𝒂𝒊𝒌 𝒂𝒋𝒂;positif
Muhammad Baharuddin Al Fahmi;5;Belum bisa memahami tp mencoba untuk memahami;positif
Anak Ilang;5;aplikasi keren untuk nyindir orang wkwk;positif
gilang syah putra;4;tolong adakan fitur dm di aplikasi ini;positif
Abdul Jalil;1;Kalo fiturnya sudah lengkap, saya kasih bintang 5 cuma-cuma.;negatif
Bianca Loka;1;Yeee bijiii, kok fitur posting feed langsung ke Instagram hilang? Mrak Jukerbrek gw jitak lama-lama pala lu dah;negatif
HUDADream Gamespot;5;Waduh fitur bagus banget Ya;positif
Zwarxy47;4;Oke sih tapi masih sepi fitur belum kaya twitter;positif
Annisa Reza Faradita;4;Soalnya sering ada bug;positif
Muhammad Hanif Arwani;1;Tidak bisa download foto dan vidio yang di upload;negatif
RYAN STAR;5;bagus dan juga simpel 👍;positif
Fajar Rizki F;5;Halo min cara mengembalikan lencana ke gimana ya? Saya tidak sengaja menyembunyikan nya;positif
Martin Heyoo;5;Menjadi pesaing yang sepadan untuk apk biru;positif
Cyla Mahrez Family;5;Banyak iklannya euy;positif
DZAKIA Corp;1;Ngga bisa baca, tulisan bertumpuk ...;negatif
Ebel Panglamba;5;aplikasi burung udh gk sebagus yg dulu jadi coba yg ini aja;positif
A ANSORI;5;Baru bergabung;positif
Fima Alghoni;2;rasio vidio mengeci;negatif
Shila Aini;1;Meta juga ya?;negatif
Bng Gito7;5;lebih baik lagi disatukan dengan Instragram welcome to;positif
Iqbal Nursyamsi;5;awalnya coba2 eh malah keterusan;positif
Gatot Permadi;5;Aplikasi nya sangat bagus dan menarik;positif
trafthr_;5;makasi threads, skrg berguna juga apk nya, syukurnya threads ngebantu buat ngeciduk selingkuh;positif
Mukhamad Rozikin156;2;Belum ada menu untuk sematkan postingan.;negatif
Alya Siddieqh;1;Gimana cara menghapus lencana treads di Ig. Jengkel banget kok ga bisa bisa;negatif
PERDI MULYANA;1;Hati hati !! mark bakalan jual data kaya facebook dulu, gila gua kaget data yang di minta banyak banget, ..;negatif
Ade Sabihin;1;Tampilan patah2 ngga jelas !;negatif
MOCH HUDA;4;Masih sering bug... 😇;positif
Nanda Rahmat;5;Sangat berguna sekali aplikasi ini saya beri rating 5/100 deh;positif
Agung Sugiharto ID;1;Sayang sekali belum bisa multi akun seperti Instagram.;negatif
Mario Nicko;1;baru instal udah bug;negatif
Ahmad Syukur;5;Hari ini, Saya bergabung dengan Threads. 😍 Katanya #Threads adalah pesaing baru #Twitter . Mari kita lihat sampai dimana kemampuannya menyaingi Twitter? Jreng.. jreng.. jreng..;positif
Badrus soleh;5;Bagus Apk nya 🗿;positif
Yono Gym;5;Bermanfaat sekali;positif
Uwais Al qorni;5;Tolong dong bisa di tambahkan mentraslite ,dan melihat postingan akun yang di ikuti saja;positif
Mybe Ku;5;Cuman tinggal peningkatan lg, maklum masih baru;positif
Lisa listio Rini;4;Masih sepi, nanti balik lagi kalo dah rame;positif
Afan Maulana;1;Tolong dibantu untuk yg ga sengaja hapus lencana biar bisa dibantu untuk mendapatkan lencana lagi;negatif
salwa sf;5;ASIK aja, asal gak USIK;positif
Deni Nur Cahyo;5;Bugnya masih banyak;positif
Semi Barani;5;Sangat bagus, tidak ada bokep yang merajalela;positif
Muhammad Farhan;1;Ni aplikasi atau sare barkode;negatif
NoaBisma;5;Suka, nunggu perkembangannya semoga sesuai harapan;positif
Farhanpajarudin 2004;5;Aplikasi sangat baguss sekalii, saya suka saya suka;positif
ety suhesty;1;Tidak memiliki rasa kemanusiaan;negatif
Akang Andrea Setiawan;5;tidak banyak hoax dan damai;positif
Agus H;5;Ditingkatkan lagi kualitasnya;positif
Nurhasanah Menah;5;Di lht moga bgs dn lancar;positif
Gusti Rahmadian;4;saran untuk next update, beranda following sama beranda publik tolong dong di pisahkan. biar lebih enak aja ngeliat threads following sama publik kepisah;positif
Chaaznxx;4;andaikan bisa search berdasarkan kata kunci, bukan akun... terus tambahin hastag & trend, ayo rujak tw*tter nya si e*on melon🥰🥰;positif
Annur Akbar Bahagia;1;Emang seluruh produk meta gada yg jelass.;negatif
Melvin Marthin Pattinaya;5;Twitter versi ringkas dan gak ada fitur aneh-aneh seperti buatan Elon Musk gaje itu.;positif
Sabil Galau;5;Saya tidak sengaja menghapus lencana treads di ig bagaimana cara untuk saya mengembalikannya;positif
faisal;1;Komentar di Threads sampai masuk di beranda instagram, sangat merusak tampilan instagram;negatif
Muhamad Rizkiansyah;5;Gw akuin keren sih, cuma spam di home isinya bukan orang2 yg kita follow jd nyampah bgt ga penting;positif
FATUR _XR;5;Tambahkan fitur tranlsate;positif
Whitty Scypt;4;cukup bagus untuk awal rilis sosmed;positif
Saqati Sarias;5;merasa puas;positif
chkamikan;5;Gak tau mau rate apa jadi ywdah lah😅;positif
Rakha Azhar;5;Tambahin fitur translate;positif
Mr.Rap's;4;tambahkan fitur musik bah, kayak di instagram tuu;positif
Q;5;Good, hanya perlu beberapa perbaikan;positif
Sri Wahyuni Rahmadanis;1;Sangat sangat tidak jelas;negatif
Nathan Gionino;5;Hanya orang yang punya instagram wajib punya threads💞🥰;positif
Kadek Dimas;1;privacy tidak terjaga dengan baik;negatif
Qalby Ramadhani;1;Tidak berguna dan pilih kasih!;negatif
Dea putri;1;eh kok ga bisa sih hide thread ?? padahal mau aku hide woyyy delete nih;negatif
herlan ruliansah;5;thnks you. afk ini bagus menurut saya;positif
Emi Utami;1;bintang satu dulu klu sudah ada pengikut tak kasih bintang 4;negatif
Pedró Rodrigüez;1;Apk MEMBOSANKAN..!!!! gak mutu zuck..!!;negatif
syafiur rokhman;1;bug nya ga ngotak;negatif
Syifa;5;Kapann ada translate ann buat yg beda bahasaaa???;positif
༺༈꧁༼ཽGཽAཽMཽEཽRཽSཽ ༽꧂༈༻ “n⃢”;5;ASIK JUGA MAIN INI,, BARU COBA WAKTU PERTAMA RILIS, JELANG 2 HARI UDAH RIBUAN YG FOLLOW...🤣🤣🤣🤣🤣;positif
najla Batam;5;Bagus banget Aplikasi nya 😍😍;positif
Yofenrius Nahak Modok;5;bagus aplikasinya;positif
Doelby Id;1;Sangat tidak bersahabat;negatif
Devid Pingak;5;Kalau mau download, JANGAN PERNAH PAKE VIVOOOO;positif
anggi apriansah;5;bisa buat bikin kata kata;positif
Yusuf Nur Rohman;4;Kalo bisa vidio porno bolh di share di threads;positif
Sopyan Sopyan;1;Kecewa dengan META..;negatif
Afif Ahmad;1;Gak bermanfaat sama sekali👎🏻👎🏻👎🏻;negatif
Angga Mardiawan;5;bagus sih berguna bagi saya;positif
Anggit Setiyawan;1;masih banyak kekurangan yang harus di benahi dan diselesaikan. komen2 dibawah sudah mewakili.;negatif
Harry Ardian;1;Kok apk saya eror, kalau discrol yang muncul kayak hp rusak;negatif
Zaki Demong;5;Cukup bagus apk nya;positif
Fine Gold NFT;5;Fitur Edit utas belum ada min....;positif
Silvia Gusnita;1;Kekerasan, tidak punya nilai kemanusiaan.;negatif
Millati Hanifah;1;Punyaku cuma @ doang gak ada angkanya ,harusnya @123456 Minta solusinya ....;negatif
Sahrul Amien;5;Mohon untuk melengkapi fitur terjemah dan seberapa banyak orang melihat postingan profil kita;positif
Ashalfahmal Sapar;1;buruk banget ni aplikasi nyesel gwa downloadnya buat kalian gak usah download ni apk bahaya banget data data kalian;negatif
Ristian Dwiyanto;5;aplikasi bagus mas zuck, lanjutkan duel mu;positif
Khairul Insan Karim;4;Sistem berteman aplikasi ini berdasakan following kita di instagram ya? Jadi ketika ada follwing kita buat akun threads otomatis ikuti akun threadsnya?;positif
Aldo Putra;5;Apk ini sangat bagus,dan ringan,saya kasih bintang 5;positif
Wen Yumasri;5;Saya pemula masih belajar;positif
Bimoputra Pratama;5;Jadilah beta tester untuk melaporkan bug dan fitur. Bukan komen di akun bukan beta tester;positif
Biasa Saja;1;gak bisa fyp;negatif
Elyas Paris;4;Aku ksih 4* dlu ya..;positif
Fadhilah Ummahati;1;Gak bisa buat upload 😭;negatif
Rizal Budianto;1;Beranda isinya postingan orang yang tidak dikenal semua.;negatif
Muhammad Fahri;5;Keren lebih keren dari twitter;positif
Aldy Andrat;5;Tolong sediakan fitur dm, save image, indikator follow you dan hal lainnya;positif
Muhammad Haditiya;2;Nggak Bisa Di Instal Aplikasinya;negatif
Urban Galang Ababil;4;Mudah digunakan;positif
davin ridho;1;Aplikasi yang tidak berguna;negatif
Rey Dra;4;Keren lebih bagus dari Twitternya;positif
Ivan Mahendra;5;sangat bagus,but saya bingung bagaimana main nya;positif
Anggratha Khemal P;5;Mantap hampir sama kayak apk burung biru;positif
MUHAMAD FIQKRI;5;App ini enak kalo kita famous. Kalo gak famous berasa orang gila yang bicara sendiri.;positif
ErgieOfficial;1;Aplikasi kenapa ga bisa di unduh ya theards;negatif
Muhammad Hasan;1;Aplikasi tak berguna;negatif
Arnoldus Dustryarjo 2I84;4;Aplikasinya masih berat diandroid;positif
Talia Mom;5;Apk ny bgus keren juga;positif
Vicu Elyana;1;Lencana threadsnya buset kaga bisa ilang nyesel dah gua daftar:(;negatif
Farisan Thirafi Djohanny;5;Mantap, seperti aplikasi burung punya mas Elon;positif
Syamsul Bahri Falah;5;Bagus, tpi msh blum ngerti cara maennya;positif
rasya maulana;4;Aku harap aplikasi ini tidak eror seperti twitter, twitter yang menyebalkan;positif
Agus Saputra;5;Bagus Twitter akan musnah dan menyerah karena kamehameha milik threads ini sangatlah dahsyat dengan gabungan super saiya elektrik, dan rasengan chidori;positif
Rockzi Gaming;1;Kalo sudah tidak ada bug lagi bintang 5;negatif
WAHYU RAHMAN NORHAKIM;1;Apk terus berhenti:(;negatif
sahayadi 03;5;seru juga yak 😁;positif
Imam Kurniawan;4;Kurang fitur download gambar dan video;positif
adhyt 0267;5;Coba dlu mudah²an durasinya panjangan;positif
Fini Destiani;5;Saya download karena pemain mobile legends kesayang saya Tim rrq, banyak yang download apk ini;positif
Try Maya Andira;1;Bug parah.... Gak tau lagi deh bilangnya;negatif
Sari Wirahmadani;1;Aplikasi sering keluar sendiri;negatif
Hj saidah Nafisah;5;Gak bisa tag tautan di instagram mohon agar gk sembunyi lagi akun tautan saa hilang sendiri;positif
Dina Afrilia;5;"للهم صل على سيدنا محمد ""Allah mengujimu kita dengan sesuatu yang kita cintai, maka janganlah berlebihan mencintainya, agar saat sedih tidak berlebihan""";positif
Rifki Gunawan;1;Saya ganti lagi karna tolong aja nih ya cuma minta fitur tulisan jangan dibatas dan tambahkan hastag jangan lupa;negatif
Laily Amaliya;5;terima kasih mark, disini saya bisa bebas mengekspresikan diri saya tanpa takut diketahui oleh beberapa orang disekitar saya;positif
PKJ COMMUNITY;5;Sangat membantu saya dalam menjalankan informasi penting dari seputaran kampung saya🙏🏻;positif
Tahanan KPK;1;harus punya akun Instagram dulu, jujurly merepotkan harus punya 2 sosmed;negatif
Edwin Yunior;1;woi ig gue jadi force close terus gara gara aplikasi ini anjingggg;negatif
Rafik Muhammad;5;Sangat cocok dan bagus;positif
Aliragil86;2;Masih ujicoba, ya kali bagus kasih bintang lg;negatif
Reza ANDESKU;1;Mau login aja dipersulit..uninstal lgi;negatif
Queisha Mahreen;1;kok tiba tiba berubah jadi orang ke 100m+?? saya padahal masuk ke 24jt orang;negatif
Naplek Loss derr;5;sangat rinkas klau bisa satu diinsalgram;positif
Andri Irawan;5;kok threadnya ga muncul di instagram;positif
Tahirah;1;Jelek banget nggak ada mini game gak sama kayak apk XNXX huuuu plagiat XNXX;negatif
Ari Jedung;1;Aplikasi buruk gada yg mau denger keluh kesah gw nasip jomblo gini amat,,;negatif
Rahim Kamek;1;apk burikk notifnya gk muncul;negatif
Ewin01 Silaban;4;baru download, semoga bermanfaat;positif
Zahra Sinari putri;5;Apk nya bagus,serasa Kayak Twitter 😍;positif
YOGAWAN ADITYA PRATAMA;1;Sudah plagiat, banyak bug pula.;negatif
Akbar aditya;5;aplikasinya sangat bagus 😁;positif
andre Farhan;1;Jelek, sok²an bikin Twitter kedua, ga bakalan bisa;negatif
Utaha Senpai;5;Ya okelah buat aplikasi yang baru dibuat;positif
Sanyeong Go;5;Plis, sediakan fitur sematkan 🙏;positif
Rizal Muktar;1;gara gara apk ini ig saya error;negatif
Adib rosikhul ilmi;5;Oke Bangeeet Sih Apk ini sangat rugi Kalau gak download;positif
Israel Abidondifu;5;Aplikasih ini juga OKE ya.. Saya suka;positif
Indra Sari;1;Menurut ku ni apk gak bagus karena akun ku 2kali kena hack bgst😁;negatif
Ning Sih;1;duh plus lah ini ig nya kenapa jadi kebawa eror;negatif
Supriyanto End;2;Emg ada yg masih pake app sosmed ini?;negatif
lesti yunitasari;1;Susah di download kenapa ya;negatif
M. Jauharil Anam;1;Sejak login, instagram jadi ke hack untung gercep buat ngamanin;negatif
Naufal Yulian;1;Aplikasi kontoll ..mau ikut ikutan Twitter dihhhh kntl;negatif
Lipzig;1;Kok agak maksa ya main ini;negatif
Intan Nia;5;heheh sebenar nya ap ini buat apa an si;positif
Wahyu zilkyy;5;Bagus bnget untuk menguplod vidio kelihatan hd;positif
erik hilman nurdin;4;Kenapa ga bisa melihat daftar akun yg di ikuti??;positif
Shugiono Shugiono;4;Saya ksh 4 bintang dulu,klu bagus,saya akan tambah.;positif
Supriadi. R;4;Uji kelayakan untuk memahami app Baru.;positif
Resa Refia Nanda;2;Baru download disuruh update lol;negatif
mafatihul mia;4;Cuma ikut ikutan download;positif
Iqbal iskandar dinatta;1;Aplikasi nyah sangat budug;negatif
Tiana;2;Kenapa y pas saya buka apk threads kok ngeblur ngeblur.?;negatif
0080-Zul Fahmi Milzam;5;"""Ketahuilah, Kamu tidak benar-benar menginginkan sesuatu sebelum kamu menghadap Tuhanmu di sepertigamalam""";positif
pambudiprakos0;5;ya lumayan bagus;positif
Gadis Ayu Zahrani;5;Kok bergetar ya layar nya?;positif
Neng Shafitri;5;Seru banget, sukses selalu semoga makin jaya juga makin menjadi no satu amiin;positif
FRENDHY DHRI;5;reflek bosku mantap👍;positif
Ega Saputra IDN;1;APLIKASI GA JELAS KEBANYAKAN LIMIT. FOLLOWERS DAN FOLLOWINGNYA GA LENGKAP VITURNYA. MASIH MENDING MAIN IG AJA....... HASTAG GA ADA.;negatif
Utii Nell;1;Kok punya saya ga bisa ter download si kenapa yaa;negatif
Ice Orange_0;4;Tolong perbanyak fitur,,;positif
Raihan Saputra;1;WOI INSTAGRAM GUA ERROR GARA GARA INI DOWNLOAD, MAU MASUK IG TEKELUAR TERUS, GABISA MASUK;negatif
Big Mackies;4;Mencoba hal baru, semoga lebih baik dan mudah digunakan;positif
Natalia Bagariang;5;Bagus. Cuma gak sebagus Twitter aja;positif
Murni Hayati;4;Masih explore fitur²nya... Belum nemu W.O.W nya 😁;positif
Al-Ahmad Zainal Ilmi;5;Mantap gan. Jadi fomo semuanya, tapi asik;positif
Gilbert Natanael Pardosi;4;Kok gak bisa up foto ya;positif
Anom Sudarma;4;Kasi 4 bintang biar semangat untuk berkembang;positif
Claudian Agustina;1;Buruk banget, punyaku error gajelaa;negatif
PRIMA DONA;1;Saya udah login aplikasi threads pakai Ig tapi di tolak mungkin karena saya bukan seleb kali 👎👎👎👎👎👎👎👎👎;negatif
Yusuf Suharyadi;1;Apk ga jelas,;negatif
Boy Bilkhis;4;Kalo bisa tambahkan Transfer otomatis;positif
Sofy Amalia;5;Di aku kok ngelag yaa, susah buat di gunakan kyk orang2 gtu kenapa bisa ya?;positif
Barera YT;5;Ini di bikin untung saingan nya Twitter woii Kok mau di samain kyk Instagram,, yaa udah beda laa;positif
RAHMALIA AZZAHRA ZAHRA;1;habis download ini ig jdi gabisa di buka AAAAAAAA;negatif
Ghezzal looading;1;kenapa pas pakai ulti ga bisa bang;negatif
Idris Akbar;5;Bagus aja, semoga ditambahin lagi fitur cakepnya. Saingan Twitter;positif
H1batullah;5;Lumayan..Jauh lebih baik daripada Twittard..;positif
Athaya Elshanum;2;Saya ingin medsos yg bersih dari akun medsos lain, eh ini malah harus dikaitin dengan instagram hadeh...;negatif
Tisevia Oktavia;5;aku senang banget dong 😄;positif
ra dian;1;Dak jelas, dak guna, nyedot batree;negatif
Poetra Tunggal;5;bisa bikin untuk versi untuk semua andro?;positif
Agus Baenaky;2;Jujurly lebih suka twitter pokoknya;negatif
zulhamsyah fahmi;4;Mau nulis ulasan aja, soalnya katanya gada ulasan dalam bahasa indonesia :(;positif
Ans Hakim;1;banyak banget bug nya kocak;negatif
Rosalia Ananda;1;Baru masuk tapi error aplikasinya;negatif
Doni Todi;5;Bagus cuma saya sarankan agar terdapat insight jangkauan seperti Twitter;positif
Sora Dynysty;2;Gak ada translater nya;negatif
Zacky Ardiansyah;1;Kalo emang mau balap twitter, gak usah batesin konten dewasa biar rame;negatif
Arif Yuda Prasetya (Arif);1;Di gua kok bug sih aneh anying;negatif
Azi jiss;5;Tambahkan fitur download video/foto agar bisa menyaingi Twitter,standar komunitas diperbolehkan post 18+,jangan batasi jumlah limit thread;positif
Ichal Mathar;5;bagus dan asyik;positif
Koko Rok;5;Twitter versi ringan dan simpel y moga2 ada fitur baru, hati2 langkah mu mark;positif
ID LOOK;4;Seharusnya Log in g harus pakai akun IG,biar bisa bikin username new;positif
arya putra pradanaRW;2;Yg ga di follow ga usah masuk home lah,bikin nyampah;negatif
Ind.B 99;4;Banyak yg bs d ambil manfaatnx;positif
Fia Fia;2;lama banget dapet polewer;negatif
Addiyn Ainas;5;Bagus bgt, mudah2an gk pelit kyk sebelah..;positif
Radit Ya;1;Bagusan twitter. Banyak kaum autid.;negatif
